	Bile acids and derivatives [ST04]	Ceramides [SP02]	Diradylglycerols [GL02]	Fatty Acids and Conjugates [FA01]	Fatty amides [FA08]	Fatty esters [FA07]	Glycerophosphocholines [GP01]	Glycerophosphoethanolamines [GP02]	Glycerophosphoglycerols [GP04]	Glycerophosphoinositols [GP06]	Glycerophosphoserines [GP03]	Monoradylglycerols [GL01]	Neutral glycosphingolipids [SP05]	Oxidized glycerophospholipids [GP20]	Phosphosphingolipids [SP03]	Steroid conjugates [ST05]	Sterols [ST01]	Triradylglycerols [GL03]
LCC10781001	5.293344251082941	162.3836834166871	363.67071282409444	502.99900469468446	30.917029728319864	119.70169240686272	836.3937784121082	462.5964543086462	9.947669197489352	199.64581227394768	27.56934165598706	33.41079479651847	98.54585021742959	10.286533082168424	352.3844853948095	3.9444245980608383	137.95328569678992	1501.9293219100498
LCC10231001	0.0294875375663554	186.09189230321385	474.56064546551136	405.1828136016043	32.94303763046233	111.69547496515086	1114.8384795122163	494.79437686910603	9.762558530225546	375.1644233798991	26.02317778312849	33.90978080884081	108.13450538618547	11.288880211745012	411.4879006985801	14.619404226824232	233.07738203452357	1712.9392262950585
LCC10211001	0.0294875375663554	100.3412080488922	277.24055495081194	238.15310032342822	30.174643705681113	66.9169962491665	584.662203393779	358.9362237315864	9.097226667319184	169.03119609873175	21.205542037526726	26.004294502949083	50.81344485061698	10.689340990134207	207.17446368487236	0.0004948775279141	93.06376663431456	1395.4264757869826
LCC10461001	7.449521671187745	188.7164501241127	323.49431234256133	742.576792108484	43.78890905995013	147.2146930884003	719.8348706396239	301.24197601783516	0.0005368558670972	242.37501097464514	25.838217192632968	31.380793067403914	89.74448407946258	10.851179277571807	375.15825855394127	8.14773777086298	179.65548425929194	1362.4738996999495
LCC10491001	5.873473447620321	201.98393060207738	421.39112131798964	514.1790665790106	26.111308556912515	123.5530047610741	856.8070337205152	393.9014541165221	9.153081441884645	288.7612077606682	26.47192383593665	33.41020475121093	105.75481214354969	10.4294944301594	379.13953284831035	15.1731326540154	122.966611285518	1613.6559132825846
LCC10611001	5.8267572100863845	160.8516243465741	436.86079276314507	624.0566891102292	22.09766231512374	106.93370642241635	669.6293477684794	389.15648413795066	8.615489300892266	153.91749245354129	24.518283384417305	33.44324019133622	90.95486523056583	9.166013712034234	302.4596060195323	5.999820007199676e-05	59.44348909450956	1691.2264392402633
LCC10541001	6.311985750441285	171.5435043692112	490.8563957281905	590.1883538122747	29.907710403265725	135.94951143866666	1056.8330954730277	374.9308862069784	10.164814556388626	289.2196412470951	25.328519569119063	33.51917190924887	104.43514192355747	11.263625069766707	394.3119215260689	2.9119701574486605	205.9445597275703	1747.035214177373
LCC10311001	0.0294875375663554	206.84522781423954	536.0320829573823	424.1952397984872	41.39029850690403	92.05920842732058	1116.273920783195	546.7259343660822	10.899026945244362	399.4547883495793	28.854436383873313	33.40365407972378	98.88179468649156	10.596784077943576	346.55589081006656	21.564684028229312	94.71458735000029	1848.2917796265524
LCC10681001	7.032172402556401	182.76310899007572	463.8763926151503	655.8487464964526	22.3539877863102	126.88822227307303	790.6219789012642	409.13704855226916	8.012708172131388	187.82996153254695	28.53912136813724	34.06024576556346	108.71968910281716	9.5781100615469	422.10147427401984	11.194443699487485	107.53544999099246	1851.8900683293843
LCC10101001	5.658142817423854	192.0145033340249	446.5784595770392	508.32693097035735	26.480734318817923	131.26942322172195	930.9823840337473	439.3503473171699	10.405489978691254	321.1463608722165	27.609758163445782	32.938263056749875	84.23861274452297	10.377984616447442	318.4559803528144	9.072572034220094	105.01084387958097	1649.5362904363674
LCC10581001	7.750626467527213	201.95228302915982	460.25875404552454	713.9111654863261	44.19710794890208	147.3133839815495	1063.4891850210931	456.9235235277973	9.67857131199889	290.4473527069064	28.282579251706633	33.3933650437282	103.16230535788016	10.255977450559003	413.32599129329003	12.510104022165686	149.8245623670559	1746.4672934559264
LCC10621001	5.646181599415231	129.05519728030856	442.32096773417464	506.9456201688045	22.112973366640322	91.45464814937503	658.2916124846539	403.6428908483934	9.320573670441116	240.37411553119745	27.080988706080582	34.120879757870924	67.24112140836974	10.526074866522285	247.90409429539832	0.0002149768908122	59.169000354187695	1550.8271955033215
LCC10641001	6.910731015084499	139.34638248205235	403.3118310148207	608.2913025199244	41.621277500026785	108.73472437281538	769.096411306705	402.9790869558235	10.338326976063364	356.3084495459187	28.70981156511523	32.677305898629854	68.56885344336735	11.95866863354934	305.057473644185	9.828690723536536	108.44511972565482	1599.6445994814046
LCC10241001	7.76511684738772	201.40459919402113	481.573566163267	650.7168826123166	35.54987946623953	120.58872534993091	925.7359482958585	515.8414546106467	9.482053163553172	273.51725302857085	30.131850921436936	33.951622697696834	89.1093356879964	10.042612436119375	411.34808450467835	0.0514523317404402	146.5701574623948	1773.564658298766
LCC10011001	0.0294875375663554	121.38752110132486	348.86518214867664	227.33118588536993	19.74987202258216	88.25596143544647	557.7806288904089	280.82016172630557	10.242317113590689	245.9251735837547	32.1663836744173	32.31431368378234	56.61560472520853	9.131291135721453	205.24786956413485	1.9999998000000264e-07	64.5486769654486	1333.7149782561535
LCC10701001	0.0294875375663554	101.22982541622314	186.0022494190473	201.90960162975765	39.43417504293358	46.2602374407396	555.8482352289376	248.81985110379418	9.74126857575392	284.7894755393471	25.241902935536565	26.555591071016902	45.34152385649476	10.658021699454052	248.13853298084544	4.416738109939552	109.04994560819148	917.6443903213258
LCC10521001	6.987448017115785	172.09980791908004	486.8287244518884	551.2530957224627	22.102358508283796	114.56524556714584	773.4891555891024	402.0068454185515	10.176339457288291	230.5302156017191	25.67227493626435	32.6997440347232	91.86823293402534	9.702398400566596	379.189456289056	3.077880808569771	110.68656332832057	1728.5391138699615
LCC10481001	3.84992815210084	165.0336142633247	309.2600117864557	309.50386953401664	21.80479409996798	110.99835506385143	763.9460001973413	345.3651346829895	6.305244288498433	208.1539654201735	25.075419940434855	32.825010402640785	83.72060213441176	10.303530122220812	321.22829183796284	12.948013446496436	94.30146185629474	1350.5695061208055
LCC10791001	7.094848878115286	163.42689707255587	383.05128271090933	611.634410577303	22.769690679804413	115.76742114528358	893.1528985847788	417.48531176529946	9.772312859398268	227.74545200484263	29.965657350798995	32.87722654725995	101.5336292833307	10.745963721924657	344.6100809946593	13.045748645852354	128.69799801092856	1725.2698328214897
LCC10721001	6.198980791650992	220.81007349327723	496.68056778777645	432.48784499971856	21.886846211137755	113.73066570434142	1173.7859542007998	511.3621049929581	10.416186750804767	345.2011192713605	30.176631107640887	33.10518091199296	126.05007959542712	11.037688604851414	400.14708164077837	17.455881538184155	158.3406077627005	1935.7999572641636
LCC10551001	8.1831774918756	122.7591331838552	319.3494530423388	592.3336037783773	33.31681149949189	123.76261358961654	528.0710973493462	286.0841798074671	4.285437592473525	163.78856595234544	33.844517076580054	31.544217750981534	84.1168364985016	9.385312957190262	309.00452004004984	0.0011403495542254	104.73449239046211	1416.0807704125727
LCC10191001	6.05464363291317	207.95915795494838	418.6169893575562	393.27756324292784	21.252009314023944	114.80282027723332	1105.0368712973054	513.2548641078987	11.016957575109592	261.3206660662367	28.547879171976188	33.1481831049203	110.52281694410556	10.780179315543329	394.92244285259375	30.298150530915944	124.71439263712345	1763.6400098561735
LCC10631001	6.202878567651124	151.10486798004635	475.2845959146007	434.14536173916275	21.947742243076988	102.02550987963019	853.1236069673573	464.4127021705664	10.01617132015163	317.6455794152422	27.96628253204964	34.15270503910874	85.43341628392284	10.553619408344051	356.28598045780524	17.781113290935334	132.08322201849322	1744.1896153185264
LCC10471001	5.809702629686697	138.76478632313837	340.41561616714137	367.35558862611896	21.43237142474605	138.1251422520409	842.4514603977659	377.70505293079	9.29222870524989	237.28245866799543	24.739576505095584	32.41140251521719	109.41054380071311	10.671728578170915	325.7427272526448	25.450719454327096	151.62552057171516	1516.4460080442616
LCC10421001	6.935814335808305	217.67314735743244	455.0835090928615	661.8295029036844	23.201186032789444	115.71342825516612	941.6294809379955	410.7736035475583	5.964783648999851	312.2546246209894	27.135779215505	34.55739121112171	88.54170544799555	10.750651292793917	364.49293970998605	5.875574203554339	147.36536753221537	1620.4359485695452
LCC10601001	6.544230981685803	169.1267881028038	380.5477003997089	479.37376549926665	22.424856322274646	115.34860784190302	759.5399881301199	398.61648129340864	7.620477674707573	192.2154316643312	28.691950351380846	33.01020529459054	79.1082606683573	10.086021639244	346.56143212694855	9.457457182964582	126.77078807790845	1444.2274184146506
LCC10801001	5.744358749389822	161.31797208976633	360.5879385021761	559.1805778643513	22.511661430348404	124.12564398395149	712.0006195952822	442.5655735311823	6.276087447561017	220.9747619385142	26.59856813614177	32.212816561020006	80.16606519885704	9.38885615348574	318.7055641704816	0.3025977781745658	83.12991898226255	1388.8664281289405
LCC10091001	7.432611167262195	122.17626027077647	468.1308803456599	527.3537752192395	21.891646540951637	100.68369903045965	556.3309360539662	333.36935860707507	6.422392054371629	170.52330261334555	24.93848206234752	34.380223274783354	54.5005072563884	8.573988095049911	226.12133334929214	1.4999887501124988e-05	41.293140917673206	1802.2400847478061
LCC10691001	0.0294875375663554	142.51472565097586	283.8292961166769	272.3967466299189	21.328875365965082	86.61144291894541	638.2828708490723	310.3867062548761	7.793673925761885	151.12487312859093	27.077945853105373	26.87906387421342	63.70413939738428	11.587090691734874	315.9145252915676	0.1535739421174623	140.36499723023866	1302.7181783152546
LCC10341001	0.0294875375663554	143.78762145708143	271.2671822366036	287.4952304969315	21.23065680111848	73.40184754971497	948.1348716884683	341.88156597850104	9.38121222351509	324.94430209205024	25.876316658441173	26.385413950580066	70.93641810310794	10.650359404060586	327.6005110718456	18.176749067608256	203.88224343037996	1359.10642766011
LCC10731001	6.196413404308302	191.74480830945097	362.8505033409461	503.366991501338	21.721431850391724	120.99585347930243	525.0120454616928	391.19637920787113	7.501679846141037	188.82971055197572	34.74964096834544	32.27399960959703	81.59141550721773	9.116180299734532	264.8014982514092	1.7860103077581524	60.93175737889859	1435.7729733132744
LCC10071001	0.0294875375663554	330.4602968519221	598.2495254373741	237.96244812813313	20.555638264192396	83.23941742154864	1444.3108678805045	597.5898491622568	12.329861535846142	441.092404199038	27.324386396415516	32.07573363453704	55.43256402965726	11.236440615025552	435.31920221429965	17.64790424524765	136.52743168215682	2061.721084655632
LCC10161001	5.91464019662926	146.60146914637525	351.99646454786944	384.07124049509406	21.76711383787011	115.75261612344983	864.690478548272	445.75157070048687	8.586353393675948	346.8997398601833	24.924470675772383	31.370315532163012	85.618791612406	10.76696052113661	320.32358755529805	13.440771136607989	126.94363776974436	1522.6116591538216
LCC10281001	6.101856603308876	139.06566464727757	412.0414722954367	529.5538691353812	22.450096244395418	98.66384241979559	800.1578609805356	394.51980398444806	7.542888400801243	175.93746499475634	24.67924653031616	33.40365720381443	84.70743805487083	10.70856121635748	341.95104957531333	8.868184732936678	122.70160687135177	1604.3181376029463
LCC10301001	7.504999371652492	147.47817146185017	335.89432707215207	463.900483735988	20.68387389156303	135.6869460945002	632.4397772913592	308.6119429137709	10.249805145582924	291.5049447833047	30.632676453319252	32.58181985028354	77.04438604979913	9.336292644720652	281.61184016069626	2.898315952390215	87.0748859764961	1192.3101424881238
LCC10321001	7.8936340712098705	188.52280516003088	384.77737823373496	648.5360238764201	42.79828588476659	127.13269816581266	679.4111218226757	321.6629459727579	8.943314108901012	198.39015374951438	24.43207019330066	33.750823063747546	85.65100719558171	9.26570792798152	372.270966931529	3.999992000021333e-06	105.02033059113035	1343.3992462496653
LCC10251001	5.753657998815677	188.6677430256086	523.7289265749752	643.7632761427241	33.193467168350836	124.84477335454022	1081.2515200606376	509.4733090119932	9.595948727271407	279.65581448388195	27.701192947055834	40.29247809204728	102.93842472497366	10.308095497017826	339.7264904005756	5.971558826297849	92.00089182374218	1969.8281755216851
LCC10201001	6.215859722813489	168.00264761697525	452.2484031882958	493.3861581183153	31.93854032165607	112.65812047600105	964.5273973809591	501.9086397259445	10.508009562259527	329.7522673712102	30.170337284358826	37.70514366187987	100.9621644091031	10.82428831155137	340.7454549617794	15.93795161442237	118.57001480331238	1827.3782663287784
LCC10351001	5.407671686840344	187.58992125181732	394.48114486018585	404.86080671831587	31.332474244252133	82.94327886110857	728.5821866182379	385.3890745484234	8.161143768655478	223.14250416419006	20.984695659789086	38.149875914883694	88.38712609743273	9.170976023427832	337.0207203025677	13.54119573167442	120.87634427820454	1624.5784554253833
LCC10221001	6.968540722689568	197.1909351834857	300.821613155577	656.5582257517608	29.198230340932472	152.7921477010619	600.7230541333485	289.41563451324663	6.996221347561384	81.47006021294544	30.536176986390544	31.210840801309402	99.21605901138557	9.611523724170048	379.33521909060045	1.0064450978286268	72.48663318156757	1283.6161156633034
LCC10441001	6.153274141712235	143.3966620815306	423.82815689119417	597.8340795896773	30.35993964380815	121.19812384912045	635.429761818458	432.62753956016695	7.610380197057441	240.18162448083893	26.189174128635933	39.23681315736729	69.98151154903664	9.268256101136036	228.35208619057516	3.6715424835862542	56.089727668211914	1511.179808674184
LCC10291001	4.051579344059608	160.7654353200924	485.9657441779009	431.04228972635264	39.069737114719494	116.88143920611937	841.2026043256013	393.0392844936166	11.178245215728126	329.34980448556325	28.506491665411932	38.85464481503192	78.43714090826161	10.056516260044916	241.21410097979646	21.17062723319481	57.47197385028467	1688.5186112756053
LCC10651001	6.004025457530143	185.33404032436445	405.601792204836	612.844828168935	39.367279753280926	120.4670878906044	857.0161837653047	516.7393450871128	9.481509246167088	227.77036360660043	43.16633288491054	36.89164861902349	100.54523398079967	10.62024185389969	350.1185222962298	15.48515085875815	113.04536115382368	1559.2817579421144
LCC10391001	4.932055413746708	134.9734516233927	410.5980242368725	485.3957395345145	49.75678343547555	128.12254118452736	742.5031747497336	355.3656384581681	9.84466324496543	234.68386370965302	30.517066084511562	38.381570227926694	70.47787753094211	10.343736780727433	272.73047315317024	1.9999998000000264e-07	84.13107602492848	1720.7586764435425
LCC10371001	7.0410083156192265	212.5274748045975	355.18897199973765	645.949800472327	43.919893670132545	130.80207448572978	919.7022625297013	465.5452635556512	6.473573199967977	228.4822842178842	33.68220559541477	38.81699142815047	105.43051416053106	9.496123354071855	356.916748477589	17.543597515750136	121.772352197087	1564.5877374292363
LCC10511001	6.604569337598507	158.75940816145715	423.01485062770183	629.2901231404508	28.42601165321708	115.42493455869015	1181.065943108323	474.25292839559035	7.785199784470087	340.7920243410546	22.518690257431537	37.20848951991604	83.51906278921653	11.078759931565395	422.7396572354608	28.702193508841297	182.62165972923205	1690.5987927393626
LCC10591001	6.5674852105186	195.30270737331907	496.67703276660393	656.877950425893	34.85963761837265	131.2239534176029	969.2075625290539	480.61274658735	9.480804522845167	278.7872368244121	25.462435182764544	38.09917457917848	93.25427604347627	10.811843197314673	385.9071197790167	1.3353402197397723	146.52352241039497	1773.9778042620908
LCC10041001	6.894804641316491	175.0280285261892	303.63748410183956	696.7663984318166	26.970282852455107	103.54828539459687	885.4330518606895	430.88206734882425	7.081410580361736	184.7991402150222	23.98848204937642	37.68875284776401	92.10991792706399	9.767478475843058	384.7406407646489	14.466609693070486	126.22329164592577	1328.641597464106
LCC10431001	7.021491765055675	200.88344513790116	493.58059662517906	676.9460869805094	29.13348457105519	134.36074198749594	879.6481956220546	456.0360518720329	8.955706689045176	306.2668828935524	29.6300950743585	36.58979471639668	104.1891393453489	10.304012841335531	387.64870746422395	0.4395798592774407	108.63941001843894	1795.254546613519
LCC10081001	6.412141245103733	181.43700383609047	438.2920840243081	598.0581123105093	26.714327402963182	119.18205560019024	1162.894323670713	507.53092697203147	8.178798335626704	290.63057031760684	26.15446363179574	37.733037884653754	102.47703644938235	11.202615088880462	362.32693267011035	6.001601207135445	131.8425817634951	1704.2910474873388
LCC10111001	6.3391311071222125	192.82750681066173	357.71106682117744	636.5603176665458	34.86517701802636	104.66963288933226	942.9295238621406	428.2515004979944	5.891314737665618	213.1032950638011	33.74990594474844	35.16376320912469	121.62164465856037	10.73272055924114	424.3497096584091	11.327833596343517	190.46397375615516	1672.4607413259932
LCC10741001	5.559473686359436	150.98702479485206	329.3112143188534	483.248240709494	28.522621228449978	96.01932127912428	568.1687965821502	376.7982434774792	3.755128839014111	178.1504503606849	32.154471457038525	36.73086634843546	71.55482351604452	9.96505643061403	248.54797935544477	0.0001079941684198	63.66244506821705	1552.1749012606504
LCC10401001	7.359944542978064	209.79725305803115	510.4791821220842	575.1048222641015	29.15411195918169	111.9360050071569	933.5348455476092	444.2752865424368	9.639347520451176	297.7548239748093	28.47685631139568	40.30406755297755	96.34257335844839	9.744233760904592	388.55895561618973	2.3148232009280147	151.61195494207647	1881.9994070531263
LCC10361001	6.506801388513044	168.80041137269356	391.82887823042915	553.335747299084	34.879816675328094	98.09089467638759	608.514163436705	340.06721535653963	6.697765511092397	176.10253956381536	23.123067655807656	37.654816076035395	77.6725087672766	9.218401635803868	338.3511012772022	5.165622783700529	144.8823078298526	1431.2787724532218
LCC10031001	4.028916151917256	150.29455096660803	368.21091689825397	370.60528920940277	33.55653515196155	104.86194939839503	711.0600829833506	371.93173748954695	8.573741767220543	268.00470098010123	25.532869552191436	38.87835197538536	60.3235947320527	10.131281574151298	292.2307170301277	0.0800543999128742	111.45295632675285	1427.4694841022817
LCC10051001	0.1394427610074224	120.97051905913149	346.7814055714747	206.0874692055403	24.722853759960877	74.836472104308	610.3447921089725	396.1148678321005	9.257142022934488	214.31054223188934	23.49389556704361	38.17418572446317	61.24272694924467	10.484191386752846	241.8624534388512	0.6418044112643212	41.94632569153195	1535.2887610141333
LCC10501001	4.507414414159919	184.7133741170472	392.54108585935876	302.2254480693484	39.975646790697795	96.16432026727612	918.0328582868633	431.6482741089755	9.250959386185327	363.0433018805864	29.014610639950174	38.77145695259895	100.74252858654187	10.88019612865206	386.43410017391005	0.0026474922974121	129.85238066391562	1475.5615363039062
LCC10151001	7.826161111253576	141.74509596298446	382.1934547507805	560.2840713370979	24.225946338857945	103.03019160614923	889.3239618380941	430.9267971753455	8.092809495645682	244.8368737002611	20.633760585849448	39.6965413050063	79.03942311462727	10.59526890264918	357.4099633917374	12.837899232710244	130.92270385522556	1656.6592244401284
LCC10561001	6.727557504964158	206.14969046185206	418.5234408358462	609.042509853021	42.269386839378285	122.16047086144533	1024.530994812329	488.6512665526426	9.207958264509704	324.95527021744317	27.949548827823936	37.53905532013194	85.77991417501849	10.034946974260697	361.074563609745	6.139362972261554	165.70231474746038	1757.7265749243782
LCC10271001	6.469249464082231	195.23107260723404	407.09102825216235	511.3749740863033	27.530670713387924	112.76129201121583	726.7415076941095	377.49112546462754	8.855053721768739	271.3707612835588	27.774462983294423	34.92981864011269	80.54866195913903	10.03242608877444	369.2320086940283	14.548911843147447	142.79749252098546	1597.4004807168947
LCC10141001	6.5223892189390575	140.4139694121026	320.99674202373814	567.336560213558	25.784653179714745	110.54383824493208	684.813435369337	334.153170132016	7.399036537859342	195.86562942102822	23.16030466187374	37.64299526100245	66.54739075278312	10.13452916556582	315.4484511258821	13.168989322820918	108.13010035141917	1419.3561161685197
LCC10121001	5.598295747330313	109.38400118855373	355.8537556990103	336.315058974815	31.792488645973513	140.65562149320687	522.6325520244549	285.53661258614744	8.985590813848138	178.5039539391107	26.756222449868076	37.73051710789831	69.9264012960239	10.22134265058236	245.81317457209846	2.999995500009e-06	61.47158748746583	1432.4293417781787
LCC10021001	6.648931169066359	202.07267291012866	428.06095398483893	626.3798442662422	24.796486038093487	149.33100292632162	1187.1043215241152	500.0615669959812	8.1724591570583	266.10828648534545	22.925307109972493	39.07675278861991	95.62001053406473	10.099085935005194	481.46678085254683	14.170778486591042	178.90713615884437	1653.0317905731476
LCC10061001	6.433575010107544	142.49683811714658	268.9351393341919	497.7694975786476	22.056136019698336	94.78805266208245	525.1120918640128	294.8608788191338	6.151529556329692	195.1597526066529	23.69796853050339	34.23690527134709	86.59259513161318	9.7651730507757	256.3074532898824	4.469856165426094	65.92326515204022	1053.1014229810605
LCC10381001	3.7419753827796023	150.64073913513263	303.11340325279656	238.28442211700562	22.693705134735552	72.04031834881033	743.3777084510342	423.7913798045978	10.371382526442536	358.5104510931499	37.77055933087914	36.567409979248666	89.49782687976838	10.740811812437284	310.2128343593598	4.078031948736693	82.88677962771335	1353.7766226554036
LCC10411001	5.896849975312299	119.99449914091532	267.30794526392083	344.86131683209106	24.274679759849057	92.4794877094809	689.6770363677996	429.0403329872841	10.171050082120294	372.50992300983137	26.788400053180393	37.95199444127982	79.1952361630154	8.880390282656473	215.8826947107225	1.9999998000000264e-07	53.99496093719408	1081.6191877074803
LCC10171001	6.2855071900498825	193.87938981594613	398.7856180999642	461.84558186326	21.890483708726535	90.00147750697126	973.5999643689321	402.97223657638165	9.249370671905863	258.543449065379	26.2265416973889	38.80295586780364	82.72779195702942	10.519055332952414	377.5607482492283	0.0033862601440652	101.40415327581937	1722.5766574503955
LCC10571001	5.312650790470372	161.88538764465957	341.3890505923693	329.5961450392154	20.069613670525897	73.43350878150181	861.7425926876008	391.6474823743859	10.35218641553905	352.0696334429623	27.495712099173222	37.79316395409976	78.44102129596706	10.87121433123822	267.752057976	12.7539071984701	62.99572733261612	1465.0790478952315
LCC10451001	6.201234235665582	163.3891483829046	365.4117792850508	524.9561204627745	41.473663543362264	132.63285004615062	644.9350285378845	389.73242804965605	7.835362124642795	208.9723025874421	31.053649978883335	32.87799067571897	104.26622725829839	9.349066263401074	330.2364674767642	0.7718622380651299	81.47011550801386	1380.5862463468054
LCC10531001	7.085080741053474	194.68852589621528	309.0720151508824	601.320369275079	22.14226075271759	130.9447673267701	700.8300794291694	377.9390572396525	6.698121625392785	195.0953762764323	33.26388136864995	37.927977528106695	100.63257626976923	9.196307321187618	354.8796354979942	0.0103769725019426	101.48896724711659	1233.8275952944807
LCC10661001	6.213953782404147	204.9144767484434	428.8629657882282	481.6723566596096	22.362723870791978	129.51348825518596	798.1100539930331	574.509474754132	10.056498199601483	233.50058595680994	44.308640829959096	33.789930711694296	97.9007224324491	10.203616774646116	362.9502547133908	9.999995000003334e-07	66.92362510171387	1419.0399715640012
LCC10671001	7.142933558372595	185.8797888074365	497.0105051623939	664.2074398316913	23.01778032255521	130.89792255409168	1014.9466540665376	417.08101628369064	9.36919342421414	267.37862319091954	31.621589328382296	39.53514687070391	82.08146505939261	10.848754161677276	398.9484267597227	0.0015557891322178	118.53416226200034	1658.4865972297132
LCC10261001	7.42950198504189	158.27347416789578	350.297058478205	463.3524705956483	21.898444890205415	109.60933006621241	750.3601100285276	377.28947597998047	8.576962199111048	208.13706047499463	25.156550172335344	39.009424543327235	95.35641021073143	10.748142125192953	286.5465796831815	12.986755980605558	95.70009884633973	1536.958942731925
LCC10711001	4.273628691254899	155.3085972952582	501.55308937385246	259.1518933850551	31.845824748049743	63.906848422441634	948.9893144532842	465.4596561161358	11.07560799497073	313.47368315725106	29.11630961268182	39.495589707084456	69.57251489944738	11.04481943563041	291.36124667459154	1.865756244723467	70.38016798668131	1960.874861722686
LCC10181001	6.646683574498957	190.9178103893815	363.42875340052217	540.4138199908828	24.34292292090806	114.05494130666254	990.6641941831197	410.48073341414806	10.181134026298542	272.4849545395542	26.84097377467179	31.641348629412718	104.35959279636357	11.110769449401204	340.6086638520344	0.0018572741980129	86.5353530414817	1520.3613266672996
