Sample_Name	Euryarchaeota	Actinobacteria	Bacteroidetes	Candidatus_Saccharibacteria	Deinococcus_Thermus	Firmicutes	Fusobacteria	Lentisphaerae	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Verrucomicrobia	Apicomplexa	Ascomycota	Basidiomycota	Eukaryota_unclassified
LCC10701001	0.0	0.8078106015551059	0.0023375187949958836	0.0	5.210741944516915e-06	0.1131654906589935	0.0009058674457393911	0.0	0.07577531080322084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10551001	0.0	0.477951002628831	0.21784120449716665	0.0	0.0	0.16476693095245684	4.7090121073710775e-05	0.0	0.13939377180047174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10441001	0.0	0.34102107104489293	0.5049800703108783	0.0	0.0	0.09359747852851977	4.804022888767021e-05	0.0	0.015179311155161327	0.044909707388967504	0.0	0.0	0.0002643213426923697	0.0	0.0	0.0	0.0
LCC10381001	0.0	0.2593146265093278	0.16537612774921845	0.0	0.0	0.36380153431037093	0.0	0.0	0.21150771143108274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10041001	0.0	0.2549856363351335	0.00022400085395271333	0.0	0.0	0.417899297117898	0.0	0.0	0.3268910656930158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10011001	0.0	0.00012010801700962115	0.009147959943274529	0.0	0.0	0.019744835630975635	0.0	0.0	0.9709870964087401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10501001	0.0	0.05429650865945597	0.2442152441460283	0.0	0.0	0.38271740500447554	0.010547616860463873	0.0	0.30822322532957624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10391001	0.0	0.4759803689773098	0.22845348191379633	0.0	0.0	0.24973471590959184	0.0	0.0	0.04583143319930209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10431001	0.0	0.5104849322437257	0.13730421362457845	0.0	0.0	0.13049236466155484	0.0	0.0	0.22171848947014103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10651001	0.0	0.29262776239980076	0.5292442298185177	0.0	0.0	0.06060842282073537	0.0	0.0	0.11751958496094633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10641001	0.0	0.3236616969109966	0.4102759221806841	0.0	0.0	0.14302377607699737	0.0	0.0	0.12303860483132191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10681001	0.0	0.4504105681724233	0.38045611162339665	0.0	0.0	0.09642159031328446	0.0	0.0	0.07271172989089553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10791001	0.0	0.1295756193909991	0.3824885950044063	0.0	0.0	0.23794896897999296	0.0	0.0	0.24998681662460162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10091001	0.0	0.2828087597712703	0.48657481124163415	0.0	0.0	0.13995167485690196	0.0	0.0	0.09066475413019356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10261001	0.0	0.28955333620258	0.09278762281651635	0.0	0.0	0.32991043568094874	0.0	0.0	0.28768828078653425	0.0	0.0	0.0	0.0	0.0	6.032451342057916e-05	0.0	0.0
LCC10081001	0.0	0.6343983647751517	0.18217725855962927	0.0	0.0	0.10125628833596537	0.0	0.0	0.0821680883292538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10321001	0.0	0.13085657394484815	0.7264972047098834	0.0	0.0	0.0853446789226302	0.0	0.0	0.05671902321253828	0.0	0.0	0.0	0.0005825192100999397	0.0	0.0	0.0	0.0
LCC10481001	0.0	0.09695870732529473	0.8240554110932446	0.0	0.0	0.044552857046947565	0.0	0.0	0.03443302453451302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10251001	0.0	0.5755053500205168	0.06787333322998493	0.0	0.0	0.040941790903588904	0.004147962449091677	0.0	0.31153156339681776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10151001	0.0	0.3697898017251406	7.570422481468386e-05	0.0	0.0	0.5240986185912279	0.0	0.0	0.10603587545881694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10171001	0.0	0.11653031606874077	0.5330343955206208	0.0	0.0	0.3150812459898117	2.1427911776556962e-05	0.0	0.035332614509050335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10721001	0.0	0.5348531024728675	0.12419147472395424	0.0	0.0	0.16508256208629457	0.00524157439200414	0.0	0.1706312863248794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10601001	0.0	0.39251953421273017	0.034945806626850165	0.0	0.0	0.056566560475715094	0.0001004241841138186	0.0	0.5154155143603065	0.0	0.0	0.0	0.0004521601402842406	0.0	0.0	0.0	0.0
LCC10061001	0.0	0.44917664925258166	0.3976847136880311	0.0	0.0	0.029630122432156094	0.0011454879778785756	0.0	0.12236302664935261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10571001	0.0	0.001959440876659244	0.843694659592669	0.0	0.0	0.03183740077259478	0.011807423922535764	0.0	0.11070107483554123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10221001	0.0	0.23881767755087163	0.5538242421037314	0.0	0.0	0.08047755301761945	8.452730894501341e-05	0.0	0.12673950249109206	0.0	0.0	0.0	5.649752774044955e-05	0.0	0.0	0.0	0.0
LCC10351001	0.0	0.3042573928627853	0.3403662029637988	0.0	0.0	0.08103495526446151	0.0	0.0	0.2743414489089544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10051001	0.0	0.3797463185987103	0.29702206410971277	0.0	0.0	0.2351014279723874	0.0	0.0	0.08813018931918937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10031001	0.0	0.5174622880506555	0.38477732061272624	0.0	0.0	0.048636714646076315	0.00012241771549997837	0.0	0.049001258975041775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10141001	0.0	0.05152311239746838	0.8239102325451059	0.0	0.0	0.10937346127517504	2.381895989207281e-05	0.0	0.013757651090267855	0.0	0.0	0.0	0.0014117237320907434	0.0	0.0	0.0	0.0
LCC10761001	0.0	0.08052572032276444	0.6209328566756291	0.0	0.0	0.1659312937673389	0.004888097475609028	0.0	0.1277220317586584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10291001	0.0	0.11042114208386353	0.06257679572809993	0.0	0.0	0.6614882900580602	0.0	0.0	0.16443260456524383	0.0	0.0	0.0	0.0	0.0	0.001081167564732462	0.0	0.0
LCC10781001	0.0	0.1081946995337953	0.39619466660629965	0.0	0.0	0.011626960659313231	0.0	0.0	0.4839836732005919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10521001	0.0	0.10155952643181738	0.5932647274521669	0.0	0.0	0.14291055747422815	0.005895751102716208	0.0	0.08974477433677183	0.0	0.0	0.0	0.0666246632022995	0.0	0.0	0.0	0.0
LCC10411001	0.0	0.1059680704237496	0.005604361388448121	0.0	0.0	0.7756902049844983	0.0	0.0	0.1121455165003488	0.0	0.0	0.0	0.0	0.0	0.0005918467029553534	0.0	0.0
LCC10671001	0.0	0.5636903596567583	0.1635442801593923	0.0	0.0	0.044782753181872484	0.0	0.0	0.22798260700197684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10581001	0.0	0.13905009287490536	0.7056017926183185	0.0	0.0	0.020936065482975105	0.0	0.0	0.1344120490238012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10621001	0.0	0.03952034518365008	0.6021092948943997	0.0	0.0	0.22606382497771174	2.6121050170700418e-05	0.0	0.13228041389406792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10241001	0.0	0.1869536448049072	0.5386836496576282	0.0	0.0	0.15360371985025514	0.0	0.0	0.12075898568720939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10591001	0.0	0.9456670259758289	0.0005748212084686914	0.0	0.0	0.004764335323789905	0.0	0.0	0.04899381749191254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10301001	0.0	0.06099494912633677	0.6708164576316078	0.0	0.0	0.11137921787441522	0.000906113792178743	0.0	0.15590326157546153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10611001	0.0	0.18870070550923176	0.4781211889313458	0.0	0.0	0.13074824723361692	0.0	0.0	0.20242985832580543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC30721001	0.0	0.059785340130265534	0.34493771730056977	0.0	0.0	0.29868054148532963	0.01505925703803959	0.0	0.2815371440457956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20731001	0.0	0.14447091741419035	0.5096762541002839	0.0	0.0	0.13256820425831153	0.0	0.0	0.21328462422721423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20751001	0.0	0.10318587069589205	0.802577474822788	0.0	0.0	0.025025728996616894	0.0	0.0	0.06921092548470313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20741001	0.0	0.08960878575387358	0.3874251990007791	0.0	0.0	0.27991216655823026	0.002289914616416459	0.0	0.24076393407070049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20691001	0.0	0.17903615192238614	0.45354981562880686	0.0	0.0	0.3275277120077605	0.0	0.0	0.03981007539106519	0.0	0.0	0.0	7.62450499812436e-05	0.0	0.0	0.0	0.0
LCC20721001	0.0	0.3918910582244172	0.3015945517055259	0.0	0.0	0.2057501402122787	0.0	0.0	0.10076424985777824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20671001	0.0	0.08341144563127241	0.020328971029645135	0.0	0.0	0.311189323563782	0.035134268720337765	0.0	0.5468790112599545	0.0	0.0	0.0	0.0	0.003056979795008215	0.0	0.0	0.0
LCC20711001	0.0	0.03186250084546704	0.8832510078567402	0.0	0.0	0.06590000316174656	0.0023317880797352453	0.0	0.016654700056311107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20661001	0.0	0.10234723346472047	0.7214986657122886	0.0	0.0	0.10837224505416818	0.0007902442070776087	0.0	0.0661238041251228	0.0	0.0008678074366223334	0.0	0.0	0.0	0.0	0.0	0.0
LCC20701001	0.0	0.21441215433574218	0.616267873971608	0.0	0.0	0.12077809362795223	0.003235998361322074	0.0	0.04530587970337567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20681001	0.0	0.33796008739119293	0.4107164093115493	0.0	0.0	0.11097188954126051	0.0003484277861567395	0.0	0.13978482851607732	0.0	0.0	0.0	0.00021835745376325982	0.0	0.0	0.0	0.0
LCC20651001	0.0	0.13689964810989602	0.6244335650915976	0.0	0.0	0.2071016078261118	0.0	0.0	0.03156517897239453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20601001	0.0	0.2836281793224874	0.11024241468536983	0.0	0.0	0.3208987367094497	0.0	0.0	0.2851532897227564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.737955993673884e-05
LCC20641001	0.0	0.5885339738742131	0.0012218369339731514	0.0	0.0	0.17990685407973403	6.907558250235734e-06	0.0	0.2303304275538294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20631001	0.0	0.2063920524664688	0.4946520202065765	0.0	0.0	0.09570106981895803	0.000916425835849593	0.0	0.1997582281933781	0.0	0.0	0.0	0.002580203478769097	0.0	0.0	0.0	0.0
LCC20621001	0.0	0.4238785714423802	0.19102077753438185	0.0	0.0	0.2575041460340065	0.0008083990473406406	0.0	0.12635872343971608	0.0	0.0	0.0	0.00042938250217463826	0.0	0.0	0.0	0.0
LCC20521001	0.0	0.21915982231746153	0.05950475439997467	0.0	0.0	0.09964273527382338	0.0	0.0	0.6216926880087403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20611001	0.0	0.5074340264497976	0.0	0.0	0.0	0.13796305756454147	0.0	0.0	0.3546029159856609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20591001	0.0	0.021742504898545564	0.3008205629331153	0.0	0.0	0.3885668097273202	0.00010143935304011418	0.0	0.2887686830879788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20571001	0.0	0.23867661504462592	0.1722512846860198	0.0	0.0	0.42477103883869005	0.0	0.0	0.16430106143066417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20581001	0.0	0.4335343240457713	0.04918263020618532	0.0	0.0	0.10611803102509668	5.3654470017961114e-05	0.0	0.4111113602529288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20561001	0.0	0.17615814021028023	0.16774447488497074	0.0	0.0	0.5586173029462497	0.0	0.0	0.0974800819584994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20541001	0.0	0.3110756491384126	0.40118874321649284	0.0	0.0	0.1811868525951588	0.0	0.0	0.10261839012589893	0.0	0.0	0.0	0.003930364924036963	0.0	0.0	0.0	0.0
LCC20551001	0.0	0.20657720000000002	0.12688660000000002	0.0	0.0	0.45276350000000004	8.659999999999842e-05	0.0	0.21368610000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20531001	0.0	0.43499776137495816	0.0284234593747069	0.0	0.0	0.13471178366210743	0.0	0.0	0.40181532139753906	0.0	0.0	0.0	5.1674190688380756e-05	0.0	0.0	0.0	0.0
LCC20501001	0.0	0.2660258432631825	0.1878143509861815	0.0	0.0	0.3147007884169987	0.0	0.0	0.2314590173336373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20481001	0.0	0.5899083339175755	0.14120897741423744	0.0	0.0	0.1283664650512389	0.0	0.0	0.14051622361694824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20471001	0.0	0.4981441065609397	0.12201062021796974	0.0	0.0	0.36177848405472474	0.0	0.0	0.018066789166365758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20461001	0.0	0.5641804007551505	0.19902083053543865	0.0	0.0	0.09608068940913789	0.0	0.0	0.14071807930027289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20441001	0.0	0.0436079	0.7803588000000001	0.0	0.0	0.125636	0.0046749	0.0	0.045722399999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20371001	0.0	0.24238030583528564	0.5347525538314019	0.0	0.0	0.20417990334621913	0.00035666010624260783	0.0003104282540072633	0.01798026232295416	0.0	0.0	0.0	0.0	0.0	3.988630388931624e-05	0.0	0.0
LCC20511001	0.0	0.2223045895104206	0.3484721558423388	0.0	0.0	0.33647787743473584	0.0037718694921330077	0.0	0.08897350772037153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20491001	0.0	0.4651758191138918	0.03797936969780005	0.0	0.0	0.24891683891254376	0.00011275928953160213	0.0	0.24781521298623274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20431001	0.0	0.3901584093677876	0.08412559190795399	0.0	0.0	0.3916370074494419	0.0	0.0	0.13403985432448445	0.0	0.0	0.0	3.9136950332033715e-05	0.0	0.0	0.0	0.0
LCC20421001	0.0	0.6048225592004963	0.032678081751535935	0.0	0.0	0.11670382382954937	0.0	0.0	0.24579553521841846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20451001	0.0	0.1720902635284137	0.019264328223578805	0.0	0.0	0.285408861280258	0.0	0.0	0.5232365469677496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20401001	0.0	0.2448644177461655	0.3679433501419399	0.0	0.0	0.25729147745099656	0.0	0.0	0.1297698486925166	0.0	0.0	0.0	0.0	0.0	0.00013090596838140353	0.0	0.0
LCC20381001	0.0	0.24977660185935516	0.5024191927200716	0.0	0.0	0.1877376791815408	0.0	0.0	0.06006652623903247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20361001	0.0	0.26911294962396864	0.49134429395401014	0.0	0.0	0.18226886497722367	0.0	0.0	0.056408179068036225	0.0	0.0	0.0	0.000865712376761325	0.0	0.0	0.0	0.0
LCC20411001	0.0	0.0792238731227785	0.44280856307139677	0.0	0.0	0.4506982710601709	0.00025794691192488814	0.0	0.027011345833728974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20391001	0.0	0.08464795434238553	0.3074654581511358	0.0	0.0	0.41695714167463566	4.02081757786562e-05	0.0	0.19088923765606441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20351001	0.0	0.2148589871362475	0.451138861204797	0.0	0.0	0.22897407388962457	0.0	0.0	0.10502807776933087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20341001	0.0	0.18122488791564098	0.36062612161847807	0.0	0.0	0.3899887328758666	0.0015471335600850103	0.0	0.06661312402992926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20331001	0.0	0.11991728634998403	0.06536644092758169	0.0	0.0	0.48890083467220347	0.0	0.0	0.3258154380502309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20301001	0.0	0.3527426361454673	0.02844154067716399	0.0	0.0	0.464594097540919	0.0	0.0	0.15422172563644967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20321001	0.0	0.19194676782127393	0.593131260803973	0.0	0.0	0.08873046534152933	0.0	0.0	0.1261915060332236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20271001	0.0	0.12055175821564469	0.56172268796623	0.0	0.0	0.05681232861153709	0.0	0.0	0.26091322520658816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20291001	0.0	0.3676714049345502	0.18937719091323027	0.0	0.0	0.11165228935450813	0.0019150403293802581	0.0	0.32938407446833123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20231001	0.0	0.3065905710560372	0.06435706062589003	0.0	0.0	0.09773117710385007	0.0	0.0	0.5311636876297984	0.0	0.0	0.0	0.0	0.0	0.0001575035844243556	0.0	0.0
LCC20281001	0.0	0.2701895378040131	0.0028902494376616284	0.0	0.0	0.6133137525271148	0.0	0.0	0.11360646023121039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20251001	0.0	0.16372805869662116	0.7080732955715415	0.0	0.0	0.07344448123572844	0.0	0.0	0.0547541644961087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20241001	0.0	0.1399573717205016	0.43369648725135806	0.0	0.0	0.20865114521529382	0.0	0.00011807221549281807	0.2174857133120409	0.0	0.0	0.0	9.121028531278695e-05	0.0	0.0	0.0	0.0
LCC20201001	0.0	0.4225969542271612	0.3129476712465553	0.0	0.0	0.18718344904703413	0.01951656282933281	0.0	0.037163923579430935	0.020591439070485686	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20191001	0.0	0.09674611575417862	0.06627768354776113	0.0	0.0	0.7328563932533589	0.00023418289291451104	0.0	0.10388562455178682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20261001	0.0	0.349659993285424	0.039327401624206906	0.0	0.0	0.33182243699080927	0.0	0.0	0.2791901680995599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20171001	0.0	0.8625661312949882	0.002148848249744895	0.0	0.0	0.059309671997578695	5.07105782266169e-05	0.0	0.07585012233551917	7.451554394246522e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20221001	0.0	0.15123668620189154	0.21692971950721426	0.0	0.0	0.37054840787817145	0.0	0.0	0.2612851864127228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20211001	0.0	0.32024074825179516	0.20749480694816674	0.0	0.0	0.1978901753974084	0.0	0.0	0.2743742694026296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20121001	0.0	0.1978893344340291	0.6515309987052679	0.0	0.0	0.1123814663541801	0.0	0.0	0.0381982005065229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20181001	0.0	0.29272493783073644	0.005740667992971025	0.0	0.0	0.36270724508295815	0.0	0.0	0.33882714909333445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20161001	0.0	0.17570010000000003	0.7564745999999998	0.0	0.0	0.0286726	0.007125599999999998	0.0	0.032027099999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20111001	0.0	0.18849429241346216	0.33157113898278157	0.0	0.0	0.17790101420065021	0.0	0.0	0.30203355440310614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20151001	0.0	0.26045236902542074	0.519574659092172	0.0	0.0	0.14114626893527696	0.0	0.0	0.07882670294713016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20141001	0.002058745764657506	0.014415924981863653	0.593672880018258	0.0	0.0	0.34228080635672775	0.0	9.325620668669947e-05	0.02061641725336007	0.02686196941844614	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20131001	0.0	0.07575445861888595	0.7126998798929866	0.0	0.0	0.1357439346791094	7.600391805401203e-06	0.0	0.07579412641721278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20101001	0.0	0.24739282287005732	0.19853468438547883	0.0	0.0	0.3940270466998363	0.0	0.0	0.16004544604462767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20081001	0.0	0.32670297940955767	0.11411315879580274	0.0	0.0	0.31841837606111156	0.0	0.0	0.14131958694457328	0.0	0.0	0.0	0.09944589878895464	0.0	0.0	0.0	0.0
LCC20061001	0.0	0.30573684019208686	0.06834429398711869	0.0	0.0	0.09805894173764132	0.0	0.0	0.5278599240831531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20071001	0.000157973927191638	0.4116952024462155	0.16528153519742567	0.0	0.0	0.39236601559356205	0.002513774285657461	0.0	0.027985498549947738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20051001	0.0	0.4717892012415987	1.4959520472571229e-05	0.0	0.0	0.270872452739083	0.0	0.0	0.2573233864988458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20041001	0.0	0.1866580623449487	0.3444134319420614	0.0	0.0	0.28269100867883784	0.0038773922489278557	0.0	0.1823601047852242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20021001	0.0	0.23342876303166754	0.4044416492066901	0.0	0.0	0.21561905927703826	0.0	0.0	0.1465105284846042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20031001	0.0	0.19998230111416643	0.16489879259064202	0.0	0.0	0.31861318437490554	0.0	0.0	0.3165057219202859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20011001	0.0	0.14145734854557304	0.5295342687412448	0.0	0.0	0.24827513877547963	0.0	0.0	0.08073324393770269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
